Internship_id,Internship_Title,Company_Name,Industry,Company_Type,Internship_Type,City,State,Work_Mode,Department,Duration,Stipend_Min,Stipend_Max,Source_Platform,Post_Link,Duration_Months,Duration_Category,Stipend_Status,Average_Stipend
A717,Human Resources,Aster Sanad Hospital,Hospitals and Health Care,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/senior-executive-human-resources-shared-service-centre-india-at-aster-sanad-hospital-4394416254?position=7&pageNum=80&refId=jJgqDcvMQz0%2BamteKNrdtA%3D%3D&trackingId=BQGazQgYMiZsHV0DB2alHQ%3D%3D,,Not Specified,Not Specified,
A718,HR Intern,BlitzenX,,Not Specified,Full-time,Ameerpet,Telangana,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-operations-intern-at-blitzenx-4435011268?position=9&pageNum=80&refId=jJgqDcvMQz0%2BamteKNrdtA%3D%3D&trackingId=6BZPROsglnp1elvh04ACWQ%3D%3D,,Not Specified,Not Specified,
A719,HR operations,SWITS DIGITAL Private Limited,IT Services and IT Consulting,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-operations-at-swits-digital-private-limited-4444930874?position=10&pageNum=80&refId=jJgqDcvMQz0%2BamteKNrdtA%3D%3D&trackingId=zKZZn5sgsKCfZSZL2quxsA%3D%3D,,Not Specified,Not Specified,
A720,Recruitment,Accenture in India,Human Resources,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/recruiting-senior-analyst-at-accenture-in-india-4448345232?position=3&pageNum=82&refId=Z4jAQ6drTo1nET7v0w%2BMFw%3D%3D&trackingId=omEUbAx2Wfzfr2H3n8fVug%3D%3D,,Not Specified,Not Specified,
A721,HR,Accenture in India,Human Resources,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-service-delivery-associate-at-accenture-in-india-4448600117?position=4&pageNum=87&refId=GG5U6M5JTcdV3N5hk%2BNxVg%3D%3D&trackingId=sNO5h%2BWMngMs2DJU4c668A%3D%3D,,Not Specified,Not Specified,
A722,HR,Accenture in India,Human Resources,Not Specified,Full-time,Gurugram,Haryana,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-service-delivery-associate-at-accenture-in-india-4448356307?position=1&pageNum=97&refId=StJMVHrfNoV2HZxktwpehA%3D%3D&trackingId=vFKrIpJNTZLcBj7mtPOqFw%3D%3D,,Not Specified,Not Specified,
A723,HR,Accenture in India,Human Resources,Not Specified,Full-time,Navi Mumbai,Maharashtra,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-service-delivery-new-associate-at-accenture-in-india-4448351957?position=3&pageNum=97&refId=StJMVHrfNoV2HZxktwpehA%3D%3D&trackingId=mycbo%2B3YiOv6OJ44PpvCWg%3D%3D,,Not Specified,Not Specified,
A724,Human Capital Associate,Wobot AI,Software Development,Not Specified,Full-time,Pital Associate Wobot Ai Delhi,Delhi,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-capital-associate-at-wobot-ai-4446176768?position=3&pageNum=0&refId=TxyM%2BrDWQPxGznqUMeYp0Q%3D%3D&trackingId=14NUY4hsKiNSZ%2F2CdTFrAw%3D%3D,,Not Specified,Not Specified,
A725,Recruitment,Miratech,Software Development and IT Services and IT Consulting,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/researcher-it-recruiting-at-miratech-4440432351?position=5&pageNum=0&refId=TxyM%2BrDWQPxGznqUMeYp0Q%3D%3D&trackingId=bRSRvkbdKyFJktWGiVU2xw%3D%3D,,Not Specified,Not Specified,
A726,HR,Lennox India Technology Centre,Industrial Machinery Manufacturing,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/analyst-hr-business-support-at-lennox-india-technology-centre-4445712837?position=9&pageNum=0&refId=7NPbTdHBQLkLgW5dvcKuIA%3D%3D&trackingId=jIHiXLXYiQIxh9yuNWT7og%3D%3D,,Not Specified,Not Specified,
A727,HR,Lennox,Manufacturing,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/analyst-hr-business-support-at-lennox-4445706183?position=10&pageNum=0&refId=7NPbTdHBQLkLgW5dvcKuIA%3D%3D&trackingId=Mkp%2BpT2eOtkn%2BaQLR1CJZQ%3D%3D,,Not Specified,Not Specified,
A728,Human Resources,PHOENIX CONTACT (I) Pvt. Ltd.,Automation Machinery Manufacturing,Not Specified,Full-time,Faridabad,Haryana,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-resources-analyst-at-phoenix-contact-i-pvt-ltd-4440516245?position=1&pageNum=2&refId=RfoG59j54dAizt6La1%2Fdrw%3D%3D&trackingId=BqGGpZnSqrCFzeN9jCvgLQ%3D%3D,,Not Specified,Not Specified,
A729,HR,Columbia Sportswear Company,Retail Apparel and Fashion,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-shared-service-analyst-at-columbia-sportswear-company-4405334738?position=3&pageNum=2&refId=RfoG59j54dAizt6La1%2Fdrw%3D%3D&trackingId=BaAxsmgTssqW5s3Kx%2BB%2Fgg%3D%3D,,Not Specified,Not Specified,
A730,HR operations,Velotic Software,Software Development,Not Specified,Full-time,Hyderabad,Telangana,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-operations-analyst-at-velotic-software-4442108206?position=4&pageNum=2&refId=RfoG59j54dAizt6La1%2Fdrw%3D%3D&trackingId=h78mEP4w2%2FTrK6G%2BpzAlFA%3D%3D,,Not Specified,Not Specified,
A731,HR,ASTRO ENERGY (A-E),Wholesale Petroleum and Petroleum Products,Not Specified,Full-time,Mumbai,Maharashtra,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-technology-analyst-at-astro-energy-a-e-4445759282?position=1&pageNum=5&refId=a03SQrujbU3v5OEQ1iIWPw%3D%3D&trackingId=9sd3Qjfkxyhro%2Fb2AvvvhA%3D%3D,,Not Specified,Not Specified,
A732,HR,NNE,,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,People & HR Analytics,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-analytics-consultant-at-nne-4445955404?position=8&pageNum=5&refId=a03SQrujbU3v5OEQ1iIWPw%3D%3D&trackingId=qvEsRIb2E0T4eQN3PEAkvg%3D%3D,,Not Specified,Not Specified,
A733,HR Solution Analyst,Citi,"Banking, Financial Services, and Investment Banking",Not Specified,Full-time,Pune,Maharashtra,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-reporting-solutions-analyst-at-citi-4444669195?position=9&pageNum=5&refId=a03SQrujbU3v5OEQ1iIWPw%3D%3D&trackingId=jq14YPm4iu4Zi4BuV33nTw%3D%3D,,Not Specified,Not Specified,
A734,Recruitment,Accenture in India,Human Resources,Not Specified,Full-time,Gurugram,Haryana,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/recruiting-analyst-at-accenture-in-india-4448399259?position=1&pageNum=15&refId=CC4fvqszkZvuIABX7pc6hg%3D%3D&trackingId=ooNg1D%2F3BkDS%2BFScvUsbmw%3D%3D,,Not Specified,Not Specified,
A735,HR,Accenture in India,Human Resources,Not Specified,Full-time,Hyderabad,Telangana,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-service-delivery-analyst-at-accenture-in-india-4448603234?position=3&pageNum=15&refId=CC4fvqszkZvuIABX7pc6hg%3D%3D&trackingId=ImdM6kx2zg9AezGMlIlFtQ%3D%3D,,Not Specified,Not Specified,
A736,HR,Heritage Foods Ltd.,Food and Beverage Manufacturing,Not Specified,Full-time,Hyderabad,Telangana,Not Specified,People & HR Analytics,,,,LinkedIn,https://in.linkedin.com/jobs/view/lead-%E2%80%93-hr-analytics-sap-zoho-at-heritage-foods-ltd-4443131588?position=1&pageNum=25&refId=u2sD1M4LBZtBAeKD9z31%2Fg%3D%3D&trackingId=qfQyCxFf33CRRlKZcxy51g%3D%3D,,Not Specified,Not Specified,
A737,HR,Applied Materials India,,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-data-management-specialist-us-shift-at-applied-materials-india-4435699210?position=8&pageNum=25&refId=u2sD1M4LBZtBAeKD9z31%2Fg%3D%3D&trackingId=RYCmtfeEen0Ip805kQu1gQ%3D%3D,,Not Specified,Not Specified,
A738,Talent Acquisition,One97 Communications Limited,"Technology, Information and Internet",Not Specified,Full-time,Noida,Uttar Pradesh,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-analytics-specialist-talent-acquisition-at-one97-communications-limited-4428452734?position=6&pageNum=27&refId=TA9znbJPaCE%2F1KLiuOsgCA%3D%3D&trackingId=luP7VexBKb%2Fr3nv%2Fej8Zcw%3D%3D,,Not Specified,Not Specified,
A739,HR,General Mills India,"Manufacturing, Food and Beverage Services, and Food and Beverage Manufacturing",Not Specified,Full-time,Mumbai,Maharashtra,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/d-t-analyst-ii-%E2%80%93-hr-at-general-mills-india-4438070453?position=5&pageNum=30&refId=tdrRxptF5bhFJ0CfeDoGSQ%3D%3D&trackingId=XeVEAOJFZgEW%2F7yt7EEl6Q%3D%3D,,Not Specified,Not Specified,
A740,HR,Thermo Fisher Scientific,Pharmaceutical Manufacturing and Biotechnology Research,Not Specified,Full-time,Bengaluru East,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-analyst-i-at-thermo-fisher-scientific-4448697886?position=6&pageNum=30&refId=tdrRxptF5bhFJ0CfeDoGSQ%3D%3D&trackingId=HpAFvZy9p04sAtshrNcADg%3D%3D,,Not Specified,Not Specified,
A741,HR,MetLife,Insurance,Not Specified,Full-time,Hyderabad,Telangana,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/specialist-hr-service-delivery-at-metlife-4430481722?position=10&pageNum=30&refId=tdrRxptF5bhFJ0CfeDoGSQ%3D%3D&trackingId=t5W3Y6MB1Vt9HIOx6ryyrg%3D%3D,,Not Specified,Not Specified,
A742,HR,TrueBlue Inc.,Staffing and Recruiting and IT Services and IT Consulting,Not Specified,Full-time,Gurugram,Haryana,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-systems-analyst-oracle-hcm-fusion-at-trueblue-inc-4447676970?position=2&pageNum=32&refId=6BHRN5ixTHinuyPhsBGUuw%3D%3D&trackingId=pSBQXteChF5eKyaOCql1%2Bg%3D%3D,,Not Specified,Not Specified,
A743,HR operations,DIAGEO India,Consumer Goods,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/senior-analyst-hr-operations-at-diageo-india-4444101654?position=5&pageNum=32&refId=6BHRN5ixTHinuyPhsBGUuw%3D%3D&trackingId=V77bjTIW6Aru6GT6C87lPQ%3D%3D,,Not Specified,Not Specified,
A744,HR,3M,Industrial Machinery Manufacturing,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-technology-workday-analyst-hcm-at-3m-4422201004?position=10&pageNum=32&refId=6BHRN5ixTHinuyPhsBGUuw%3D%3D&trackingId=x1aJHCtByGcpez%2BdO%2FfkZg%3D%3D,,Not Specified,Not Specified,
A745,HR,KKR,Financial Services,Not Specified,Full-time,Gurugram,Haryana,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-technology-servicenow-hrsd-at-kkr-4399555031?position=3&pageNum=35&refId=4WX6ykdldkKj8HL%2FpckMzw%3D%3D&trackingId=UPQAviXM8LJqbOoSFp5kBA%3D%3D,,Not Specified,Not Specified,
A746,HR,Magna International,Motor Vehicle Manufacturing,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/ams-support-analyst-hr-systems-at-magna-international-4389959507?position=7&pageNum=35&refId=4WX6ykdldkKj8HL%2FpckMzw%3D%3D&trackingId=6JqB6bcUIHi2Xj44vz2WoA%3D%3D,,Not Specified,Not Specified,
A747,HR Intern,Jade Global,IT Services and IT Consulting,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-intern-at-jade-global-4414647092?position=3&pageNum=40&refId=N35vbrivQRL0B9%2F4YbR9ug%3D%3D&trackingId=Cz1KfIkn4fXOQjTS1f322Q%3D%3D,,Not Specified,Not Specified,
A748,HR operations,RTX,Aviation and Aerospace Component Manufacturing,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/senior-analyst-hr-operations-at-rtx-4438195210?position=2&pageNum=42&refId=IFpfqRhTW16Cw%2BUuV%2F30EA%3D%3D&trackingId=%2F4hbgBkLv004Eet0S96taA%3D%3D,,Not Specified,Not Specified,
A749,HR operations,Baxter International Inc.,Medical Equipment Manufacturing,Not Specified,Full-time,Gurgaon,Haryana,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/sr-analyst-%E2%80%93-hr-operations-edm-at-baxter-international-inc-4426585856?position=3&pageNum=45&refId=laBSAqZO8YoKBv2hMUtQ%2BQ%3D%3D&trackingId=cdzQXFRGVdXcXaPS15G%2BLA%3D%3D,,Not Specified,Not Specified,
A750,Talent Acquisition,"GXO Logistics, Inc.","Transportation, Logistics, Supply Chain and Storage",Not Specified,Full-time,Mumbai,Maharashtra,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/analyst-talent-acquisition-at-gxo-logistics-inc-4448886979?position=1&pageNum=50&refId=I9GAB%2BP6Hw1mVajNjB9XqA%3D%3D&trackingId=7bw1PsDQQA%2Bu2BcNYL5AYA%3D%3D,,Not Specified,Not Specified,
A751,HR Intern,RSA Security,Computer and Network Security,Not Specified,Not Specified,Bengaluru,Karnataka,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/intern-human-resources-at-rsa-security-4446425235?position=2&pageNum=50&refId=I9GAB%2BP6Hw1mVajNjB9XqA%3D%3D&trackingId=FR3tuNSmpASRUL9Bm8rviA%3D%3D,,Not Specified,Not Specified,
A752,HR operations,Baxter International Inc.,,Not Specified,Full-time,Gurgaon,Haryana,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/sr-analyst-%E2%80%93-hr-operations-edm-at-baxter-international-inc-4417937786?position=3&pageNum=50&refId=I9GAB%2BP6Hw1mVajNjB9XqA%3D%3D&trackingId=uCUs1lBaaxoAV4qinJb3zw%3D%3D,,Not Specified,Not Specified,
A753,Human Resources,Peoplefy,Staffing and Recruiting,Not Specified,Full-time,Pune District,Maharashtra,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-resources-coordinator-at-peoplefy-4444525513?position=8&pageNum=50&refId=I9GAB%2BP6Hw1mVajNjB9XqA%3D%3D&trackingId=bDyLt05pwypho5Pec6dG%2Bg%3D%3D,,Not Specified,Not Specified,
A754,Human Resources,Cafe Coffee Day,"Retail, Hotels and Motels, and Food and Beverage Retail",Not Specified,Full-time,Bangalore Urban,Karnataka,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-resources-payroll-at-cafe-coffee-day-4445941302?position=3&pageNum=52&refId=cSiIrX6chqJqCYaK%2FiGhzw%3D%3D&trackingId=jX93gdJh58sCfZPCzAVqSQ%3D%3D,,Not Specified,Not Specified,
A755,HR,Guidehouse,Business Consulting and Services,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,People Engagement & Culture Development,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-officer-people-and-culture-at-guidehouse-4395278152?position=4&pageNum=52&refId=cSiIrX6chqJqCYaK%2FiGhzw%3D%3D&trackingId=1MBMH3zutCLjQBPccTWVEw%3D%3D,,Not Specified,Not Specified,
A756,HR Intern,Raptee.HV,Motor Vehicle Manufacturing,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/talent-acquisition-intern-at-raptee-hv-4425245769?position=6&pageNum=52&refId=cSiIrX6chqJqCYaK%2FiGhzw%3D%3D&trackingId=3QBlapgT4kDypP1eVqtVCA%3D%3D,,Not Specified,Not Specified,
A757,HR,LuLu Group India,Retail,Not Specified,Full-time,Kochi,Kerala,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/assistant-manager-hr-compensation-benefits-at-lulu-group-india-4447920121?position=1&pageNum=55&refId=KFZUyhCuazCV0nrCNAABBg%3D%3D&trackingId=xrrWGr1DZ0d4SrmDcBDtuA%3D%3D,,Not Specified,Not Specified,
A758,Talent Acquisition,Foundever,Outsourcing and Offshoring Consulting,Not Specified,Full-time,Mumbai,Maharashtra,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/sap-successfactors-talent-management-analyst-at-foundever-4438284699?position=3&pageNum=55&refId=KFZUyhCuazCV0nrCNAABBg%3D%3D&trackingId=ZXqS4JktoQFM%2FFn9FGak2g%3D%3D,,Not Specified,Not Specified,
A759,HR,Appian,Software Development,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-benefits-specialist-at-appian-4385931279?position=4&pageNum=55&refId=KFZUyhCuazCV0nrCNAABBg%3D%3D&trackingId=66Jt8eIJwZPo3xeaWDLDcA%3D%3D,,Not Specified,Not Specified,
A760,HR trainee,Kumaran Systems,IT Services and IT Consulting,Not Specified,Not Specified,Chennai,Tamil Nadu,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/trainee-talent-acquisition-at-kumaran-systems-4446720747?position=6&pageNum=55&refId=KFZUyhCuazCV0nrCNAABBg%3D%3D&trackingId=zHhiVwUYAtqqVyoqIjeXCw%3D%3D,,Not Specified,Not Specified,
A761,HR,Deutsche Bank,Financial Services,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-apprentice-at-deutsche-bank-4444443056?position=2&pageNum=57&refId=p%2F8ex%2F4q1YUZYLTxM2tV5Q%3D%3D&trackingId=MBcudRk%2Bk7yBbDCfoUDHiA%3D%3D,,Not Specified,Not Specified,
A762,HR,Marmon Technologies India Pvt Ltd,Human Resources Services,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/senior-hr-analyst-3-to-5-years-of-experience-at-marmon-technologies-india-pvt-ltd-4446701808?position=4&pageNum=57&refId=p%2F8ex%2F4q1YUZYLTxM2tV5Q%3D%3D&trackingId=F%2FiUahFGEMfPNj6uXV%2BBqA%3D%3D,,Not Specified,Not Specified,
A763,HR trainee,URC Construction (P) Ltd,Construction and Building Construction,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-resources-trainee-at-urc-construction-p-ltd-4447131603?position=6&pageNum=57&refId=p%2F8ex%2F4q1YUZYLTxM2tV5Q%3D%3D&trackingId=61vdxHg3yXjDpcncU4LrEA%3D%3D,,Not Specified,Not Specified,
A764,HR operations,AtkinsRéalis,Engineering Services,Not Specified,Full-time,Bengaluru East,Karnataka,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/analyst-hr-operations-job-data-change-jdc-1-year-contract-to-hire-at-atkinsr%C3%A9alis-4448867547?position=7&pageNum=57&refId=p%2F8ex%2F4q1YUZYLTxM2tV5Q%3D%3D&trackingId=uBz%2FQDHVvPzE473vbyjIoQ%3D%3D,,Not Specified,Not Specified,
A765,Human Resources,HDFC securities,"Banking, Financial Services, and Investment Banking",Not Specified,Full-time,Mumbai,Maharashtra,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-resources-apprenticeship-at-hdfc-securities-4441533323?position=8&pageNum=57&refId=p%2F8ex%2F4q1YUZYLTxM2tV5Q%3D%3D&trackingId=ApuNOjXCre6vU%2FcOHAEVBg%3D%3D,,Not Specified,Not Specified,
A766,HR,Petrofac,Oil and Gas,Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-digital-associate-data-management-at-petrofac-4447921371?position=2&pageNum=60&refId=nMP2a7cjZ1iugGie1hVCPw%3D%3D&trackingId=epcTAx21swy0iAub3P%2FtSw%3D%3D,,Not Specified,Not Specified,
A767,HR operations,Curefit,Wellness and Fitness Services,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-operations-at-curefit-4445461779?position=7&pageNum=60&refId=nMP2a7cjZ1iugGie1hVCPw%3D%3D&trackingId=UBKrX53RO%2BXl2DD0L0LXEA%3D%3D,,Not Specified,Not Specified,
A768,HR trainee,Motorola Solutions,Telecommunications,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-apprentice-trainee-at-motorola-solutions-4389098847?position=9&pageNum=60&refId=nMP2a7cjZ1iugGie1hVCPw%3D%3D&trackingId=54KSKsTjHpoo7HQdA8nQhA%3D%3D,,Not Specified,Not Specified,
A769,HR Intern,adidas,"Manufacturing, Retail, and Sporting Goods Manufacturing",Not Specified,Not Specified,Gurgaon,Haryana,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/intern-gbs-hr-services-at-adidas-4433935512?position=10&pageNum=60&refId=nMP2a7cjZ1iugGie1hVCPw%3D%3D&trackingId=B2HQ1qwwj7O5KA5TUzmtwQ%3D%3D,,Not Specified,Not Specified,
A770,HR,Accenture in India,Human Resources,Not Specified,Full-time,Mumbai,Maharashtra,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-service-delivery-new-associate-at-accenture-in-india-4448381336?position=4&pageNum=67&refId=gxjpel3C10MrMTIDkxFXew%3D%3D&trackingId=srgsO53G8FadW%2FXMJTEvIg%3D%3D,,Not Specified,Not Specified,
A771,HR operations,MUFG,Financial Services,Not Specified,Full-time,Greater Bengaluru Area,,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/analyst-sr-analyst-global-hr-operations-at-mufg-4441937627?position=8&pageNum=72&refId=wQkk1%2BXyz3iJD6nOdVqnag%3D%3D&trackingId=FEaCRzOJ9Z%2Bj1OQox1yi1Q%3D%3D,,Not Specified,Not Specified,
A772,HR,EXL,Business Consulting and Services,Not Specified,Full-time,Noida,Uttar Pradesh,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/lead-assistant-manager-%E2%80%93-india-hr-statutory-compliance-at-exl-4446725281?position=2&pageNum=75&refId=56zPXNogHEjEvEyVlZufNw%3D%3D&trackingId=IUGqYSmTmy02HvqyNb46lw%3D%3D,,Not Specified,Not Specified,
A773,HR,"KBR, Inc.","Civil Engineering, Business Consulting and Services, and Engineering Services",Not Specified,Full-time,Chennai,Tamil Nadu,Not Specified,Learning & Development (L&D),,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-learning-specialist-at-kbr-inc-4446935087?position=3&pageNum=75&refId=56zPXNogHEjEvEyVlZufNw%3D%3D&trackingId=lFfSaub0US26VaY1h2RmeQ%3D%3D,,Not Specified,Not Specified,
A774,HR operations,TCS,IT Services and IT Consulting,Not Specified,Full-time,Bengaluru,Karnataka,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-ops-mba-at-tcs-4440005462?position=4&pageNum=75&refId=56zPXNogHEjEvEyVlZufNw%3D%3D&trackingId=p1CIBdGjFoteTg4lvQracg%3D%3D,,Not Specified,Not Specified,
A775,Human Capital Associate,KKR,Financial Services,Not Specified,Full-time,Gurugram,Haryana,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-capital-leaves-accommodation-sr-analyst-associate-at-kkr-4411591479?position=6&pageNum=75&refId=56zPXNogHEjEvEyVlZufNw%3D%3D&trackingId=6abLhDR4blpcFtipVJ1OFQ%3D%3D,,Not Specified,Not Specified,
A776,HR,Eaton,"Appliances, Electrical, and Electronics Manufacturing",Not Specified,Full-time,Pune,Maharashtra,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/apprentice-hr-at-eaton-4420109736?position=8&pageNum=75&refId=56zPXNogHEjEvEyVlZufNw%3D%3D&trackingId=XV2s9Q9VeJuUsm5DL9kbkA%3D%3D,,Not Specified,Not Specified,
A777,HR,upGrad Rekrut,Manufacturing,Not Specified,Full-time,Hyderabad,Telangana,Not Specified,,,,,LinkedIn,https://in.linkedin.com/jobs/view/it-analyst-hr-systems-sap-success-factor-at-upgrad-rekrut-4440134412?position=9&pageNum=75&refId=56zPXNogHEjEvEyVlZufNw%3D%3D&trackingId=pBybYF9igC0dscm9IbkcrA%3D%3D,,Not Specified,Not Specified,
A778,HR Intern,UniAthena,Higher Education,Not Specified,Full-time,Pune,Maharashtra,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-intern-at-uniathena-4434190459?position=1&pageNum=77&refId=34QIfuG%2BgUsfUl5WfZ0s6w%3D%3D&trackingId=1Uq7K4uftmAJNLAXuRTS4g%3D%3D,,Not Specified,Not Specified,
